invoice_no,invoice_date,customer_id,sku,quantity,list_price,net_sales,branch,rep_id,freight_charged
INV-109933,2024-02-06,C-023,SKU-00038,17,427.00,86.87,Perth,R-05,18.99
INV-109934,2025-06-04,C-357,SKU-00023,9,115.00,70.56,Newcastle,R-27,36.74
INV-109935,2025-04-06,C-291,SKU-00031,24,336.00,73.92,Melbourne,R-05,23.76
INV-109936,2024-01-09,C-350,SKU-00009,20,761.00,76.60,Perth,R-01,24.64
INV-109937,2024-07-26,C-202,SKU-00017,11,69.00,70.51,Newcastle,R-13,41.36
INV-109938,2024-09-02,C-318,SKU-00051,6,246.00,76.98,Adelaide,R-18,5.32
INV-109939,2024-05-15,C-212,SKU-00032,23,60.00,73.14,Perth,R-12,36.53
INV-109940,2024-03-22,C-144,SKU-00041,15,612.00,68.59,Newcastle,R-18,5.50
INV-109941,2025-03-13,C-180,SKU-00030,3,439.00,78.81,Brisbane,R-09,32.90
INV-109942,2025-04-20,C-201,SKU-00031,22,336.00,88.22,Perth,R-06,37.38
INV-109943,2024-07-26,C-288,SKU-00045,18,841.00,71.46,Newcastle,R-10,8.07
INV-109944,2025-12-27,C-077,SKU-00052,2,834.00,78.88,Adelaide,R-17,22.38
INV-109945,2024-06-26,C-188,SKU-00055,7,703.00,88.97,Perth,R-12,20.83
INV-109946,2025-10-10,C-050,SKU-00018,15,268.00,77.85,Newcastle,R-21,41.52
INV-109947,2025-05-12,C-140,SKU-00026,24,405.00,88.56,Sydney,R-16,3.56
INV-109948,2024-09-04,C-410,SKU-00034,21,214.00,72.24,Brisbane,R-05,32.77
INV-109949,2024-01-13,C-081,SKU-00056,4,481.00,71.16,Sydney,R-04,5.78
INV-109950,2024-10-15,C-409,SKU-00041,4,612.00,78.79,Sydney,R-11,11.48
INV-109951,2024-01-17,C-288,SKU-00010,10,27.00,73.20,Newcastle,R-04,31.15
INV-109952,2024-06-01,C-239,SKU-00008,19,232.00,84.74,Perth,R-04,13.02
INV-109953,2025-06-14,C-411,SKU-00007,17,284.00,77.52,Perth,R-15,16.26
INV-109954,2025-05-15,C-354,SKU-00052,13,834.00,83.33,Perth,R-16,31.93
INV-109955,2024-06-26,C-103,SKU-00010,18,27.00,90.18,Sydney,R-03,31.62
INV-109956,2024-09-17,C-362,SKU-00021,7,453.00,74.06,Perth,R-01,6.57
INV-109957,2025-02-13,C-015,SKU-00057,24,143.00,74.88,Sydney,R-10,22.40
INV-109958,2024-12-27,C-171,SKU-00019,14,357.00,77.42,Sydney,R-01,31.24
INV-109959,2025-07-08,C-195,SKU-00048,6,553.00,88.92,Melbourne,R-12,23.73
INV-109960,2024-08-14,C-057,SKU-00001,7,569.00,70.52,Sydney,R-26,24.74
INV-109961,2024-04-26,C-345,SKU-00006,21,428.00,80.43,Sydney,R-18,16.58
INV-109962,2025-12-24,C-131,SKU-00011,20,62.00,83.40,Adelaide,R-03,20.39
INV-109963,2024-02-25,C-330,SKU-00045,6,841.00,82.92,Brisbane,R-21,24.49
INV-109964,2025-10-10,C-196,SKU-00028,15,722.00,87.30,Adelaide,R-17,14.60
INV-109965,2025-07-10,C-225,SKU-00030,18,439.00,76.86,Perth,R-24,17.85
INV-109966,2025-07-22,C-253,SKU-00012,6,822.00,89.04,Melbourne,R-20,31.30
INV-109967,2025-12-23,C-109,SKU-00058,19,513.00,83.03,Sydney,R-02,42.86
INV-109968,2024-02-03,C-195,SKU-00009,2,761.00,74.68,Melbourne,R-08,38.15
INV-109969,2025-09-03,C-315,SKU-00054,22,714.00,70.84,Brisbane,R-08,23.65
INV-109970,2025-07-16,C-208,SKU-00040,23,257.00,75.96,Perth,R-04,36.84
INV-109971,2024-03-17,C-071,SKU-00044,8,183.00,90.64,Brisbane,R-02,12.89
INV-109972,2025-06-21,C-006,SKU-00008,4,232.00,77.12,Sydney,R-12,31.50
INV-109973,2024-07-06,C-038,SKU-00012,16,822.00,86.24,Melbourne,R-13,8.66
INV-109974,2024-07-09,C-059,SKU-00041,4,612.00,72.88,Perth,R-20,16.02
INV-109975,2024-08-03,C-166,SKU-00010,16,27.00,87.36,Adelaide,R-04,14.79
INV-109976,2024-02-20,C-329,SKU-00042,4,292.00,77.08,Newcastle,R-17,10.88
INV-109977,2025-08-04,C-135,SKU-00014,8,632.00,70.80,Newcastle,R-25,10.25
INV-109978,2024-02-27,C-172,SKU-00025,7,345.00,85.54,Newcastle,R-12,35.28
INV-109979,2025-04-09,C-143,SKU-00002,17,592.00,86.19,Adelaide,R-28,35.37
INV-109980,2024-03-26,C-091,SKU-00026,19,405.00,75.51,Brisbane,R-17,1.63
INV-109981,2025-05-16,C-255,SKU-00027,5,107.00,89.50,Sydney,R-18,13.45
INV-109982,2024-06-05,C-319,SKU-00030,24,439.00,70.32,Perth,R-19,27.46
INV-109983,2025-12-18,C-137,SKU-00011,7,62.00,89.60,Perth,R-24,12.66
INV-109984,2024-09-22,C-186,SKU-00014,19,632.00,72.01,Brisbane,R-19,0.46
INV-109985,2024-08-11,C-411,SKU-00045,2,841.00,74.74,Perth,R-10,35.15
INV-109986,2024-01-07,C-084,SKU-00047,15,371.00,74.85,Perth,R-26,16.78
INV-109987,2024-07-10,C-030,SKU-00039,6,204.00,87.30,Brisbane,R-20,18.83
INV-109988,2024-05-25,C-414,SKU-00048,10,553.00,76.70,Melbourne,R-14,16.49
INV-109989,2025-12-01,C-255,SKU-00010,10,27.00,80.90,Sydney,R-24,16.35
INV-109990,2025-10-27,C-353,SKU-00043,24,320.00,67.56,Adelaide,R-11,34.00
INV-109991,2025-11-26,C-268,SKU-00019,4,357.00,81.12,Newcastle,R-26,35.26
INV-109992,2024-11-24,C-298,SKU-00021,18,453.00,86.76,Perth,R-13,42.44
INV-109993,2024-05-01,C-107,SKU-00041,8,612.00,87.20,Melbourne,R-13,20.89
INV-109994,2024-06-12,C-330,SKU-00049,9,840.00,75.78,Brisbane,R-10,7.36
INV-109995,2024-08-22,C-395,SKU-00035,6,571.00,73.98,Sydney,R-21,27.09
INV-109996,2025-03-14,C-079,SKU-00013,1,52.00,73.67,Newcastle,R-12,14.60
INV-109997,2024-04-28,C-377,SKU-00017,17,69.00,78.20,Newcastle,R-20,43.33
INV-109998,2025-04-24,C-320,SKU-00027,21,107.00,85.89,Sydney,R-28,19.05
INV-109999,2024-02-20,C-319,SKU-00015,2,332.00,77.98,Perth,R-24,44.28
INV-110000,2025-01-19,C-328,SKU-00027,1,107.00,76.31,Newcastle,R-17,2.05
INV-110001,2024-08-10,C-249,SKU-00036,20,224.00,88.80,Melbourne,R-08,15.42
INV-110002,2025-10-13,C-171,SKU-00048,5,553.00,83.45,Sydney,R-01,43.81
INV-110003,2025-05-02,C-324,SKU-00014,21,632.00,75.18,Newcastle,R-09,42.65
INV-110004,2025-05-16,C-288,SKU-00035,5,571.00,73.40,Newcastle,R-11,12.77
INV-110005,2025-03-21,C-119,SKU-00023,21,115.00,77.91,Perth,R-25,23.36
INV-110006,2025-07-08,C-052,SKU-00011,10,62.00,73.40,Newcastle,R-14,9.10
INV-110007,2024-01-11,C-066,SKU-00023,19,115.00,87.59,Adelaide,R-24,22.95
INV-110008,2024-09-22,C-332,SKU-00053,15,589.00,76.05,Perth,R-28,10.87
INV-110009,2024-01-01,C-264,SKU-00039,18,204.00,89.82,Brisbane,R-06,35.28
INV-110010,2025-06-09,C-102,SKU-00049,6,840.00,77.28,Adelaide,R-18,12.50
INV-110011,2024-11-28,C-108,SKU-00016,10,574.00,82.30,Perth,R-14,7.85
INV-110012,2025-11-26,C-378,SKU-00049,22,840.00,87.34,Melbourne,R-15,2.39
INV-110013,2025-06-18,C-117,SKU-00001,14,569.00,71.54,Adelaide,R-16,25.60
INV-110014,2025-02-25,C-225,SKU-00039,21,204.00,75.60,Perth,R-21,43.12
INV-110015,2025-03-12,C-053,SKU-00041,17,612.00,73.10,Perth,R-03,27.07
INV-110016,2024-10-25,C-075,SKU-00042,7,292.00,74.90,Brisbane,R-14,18.12
INV-110017,2025-05-16,C-068,SKU-00014,15,632.00,73.20,Adelaide,R-19,6.09
INV-110018,2024-11-22,C-226,SKU-00019,20,357.00,90.80,Perth,R-22,2.94
INV-110019,2024-04-23,C-216,SKU-00010,5,27.00,77.75,Brisbane,R-12,10.78
INV-110020,2025-02-15,C-092,SKU-00041,18,612.00,66.74,Brisbane,R-07,37.06
INV-110021,2024-12-21,C-196,SKU-00011,8,62.00,70.96,Adelaide,R-12,5.78
INV-110022,2024-01-21,C-393,SKU-00020,10,702.00,90.60,Sydney,R-25,37.87
INV-110023,2024-07-17,C-122,SKU-00056,14,481.00,77.42,Brisbane,R-20,31.98
INV-110024,2024-05-17,C-231,SKU-00016,1,574.00,75.40,Newcastle,R-13,21.68
INV-110025,2024-09-11,C-359,SKU-00029,15,291.00,84.75,Sydney,R-21,24.97
INV-110026,2025-01-13,C-026,SKU-00028,4,722.00,76.72,Melbourne,R-09,28.86
INV-110027,2025-10-01,C-280,SKU-00029,4,291.00,78.48,Newcastle,R-05,32.23
INV-110028,2025-09-11,C-317,SKU-00036,9,224.00,83.97,Melbourne,R-17,40.01
INV-110029,2024-07-19,C-280,SKU-00018,8,268.00,90.24,Newcastle,R-27,31.75
INV-110030,2025-07-06,C-271,SKU-00031,22,336.00,76.91,Brisbane,R-08,17.18
INV-110031,2024-06-13,C-003,SKU-00018,15,268.00,86.10,Newcastle,R-05,11.41
INV-110032,2024-05-20,C-382,SKU-00055,19,703.00,72.01,Newcastle,R-12,12.77
INV-110033,2025-10-11,C-370,SKU-00039,19,204.00,77.33,Adelaide,R-24,3.07
INV-110034,2025-01-21,C-338,SKU-00004,6,340.00,79.20,Perth,R-07,18.49
INV-110035,2025-11-09,C-315,SKU-00023,8,115.00,75.76,Brisbane,R-04,4.59
INV-110036,2025-01-14,C-307,SKU-00017,6,69.00,89.94,Newcastle,R-16,13.41
INV-110037,2024-12-13,C-408,SKU-00051,3,246.00,79.20,Brisbane,R-22,25.00
INV-110038,2025-10-21,C-364,SKU-00017,1,69.00,72.10,Sydney,R-03,41.83
INV-110039,2025-11-27,C-091,SKU-00056,22,481.00,78.76,Brisbane,R-25,5.88
INV-110040,2025-03-06,C-275,SKU-00014,15,632.00,76.18,Adelaide,R-16,2.74
INV-110041,2025-08-10,C-206,SKU-00053,19,589.00,73.15,Newcastle,R-23,9.94
INV-110042,2025-12-08,C-006,SKU-00058,4,513.00,81.16,Sydney,R-01,26.02
INV-110043,2024-02-17,C-196,SKU-00040,10,257.00,75.50,Adelaide,R-14,9.35
INV-110044,2025-05-26,C-288,SKU-00022,11,477.00,75.68,Newcastle,R-09,18.58
INV-110045,2025-06-11,C-051,SKU-00042,14,292.00,85.26,Newcastle,R-08,16.09
INV-110046,2025-05-18,C-212,SKU-00013,14,52.00,72.94,Perth,R-15,6.04
INV-110047,2024-05-16,C-060,SKU-00018,14,268.00,89.32,Brisbane,R-08,4.25
INV-110048,2025-06-28,C-020,SKU-00009,16,761.00,81.12,Perth,R-07,44.87
INV-110049,2024-08-11,C-054,SKU-00029,4,291.00,83.72,Brisbane,R-21,26.16
INV-110050,2024-03-01,C-210,SKU-00033,3,111.00,68.20,Adelaide,R-18,44.60
INV-110051,2024-10-11,C-395,SKU-00025,14,345.00,83.58,Sydney,R-07,44.58
INV-110052,2025-04-01,C-151,SKU-00020,3,702.00,89.43,Melbourne,R-14,8.68
INV-110053,2024-02-25,C-226,SKU-00010,8,27.00,74.88,Perth,R-12,30.40
INV-110054,2025-12-27,C-198,SKU-00034,8,214.00,79.76,Melbourne,R-12,21.51
INV-110055,2025-05-13,C-416,SKU-00048,13,553.00,84.89,Melbourne,R-02,16.86
INV-110056,2024-05-13,C-044,SKU-00025,17,345.00,76.33,Brisbane,R-15,18.36
INV-110057,2024-01-25,C-280,SKU-00045,7,841.00,81.55,Newcastle,R-14,37.31
INV-110058,2024-05-16,C-188,SKU-00042,3,292.00,86.19,Perth,R-13,18.94
INV-110059,2025-09-08,C-244,SKU-00054,9,714.00,86.13,Perth,R-01,37.04
INV-110060,2025-05-01,C-299,SKU-00025,12,345.00,66.24,Brisbane,R-09,12.53
INV-110061,2024-01-23,C-328,SKU-00004,7,340.00,90.23,Newcastle,R-03,10.19
INV-110062,2025-12-09,C-408,SKU-00037,16,831.00,79.84,Brisbane,R-12,41.42
INV-110063,2025-02-04,C-074,SKU-00004,1,340.00,70.58,Adelaide,R-13,3.74
INV-110064,2024-12-01,C-119,SKU-00041,12,612.00,84.36,Perth,R-10,8.65
INV-110065,2024-12-13,C-363,SKU-00018,21,268.00,82.53,Perth,R-16,32.88
INV-110066,2024-05-24,C-382,SKU-00017,23,69.00,77.05,Newcastle,R-24,22.20
INV-110067,2025-10-24,C-201,SKU-00033,21,111.00,89.46,Perth,R-08,1.68
INV-110068,2025-07-06,C-270,SKU-00013,16,52.00,72.96,Newcastle,R-03,17.36
INV-110069,2024-01-15,C-125,SKU-00038,17,427.00,87.04,Brisbane,R-16,31.85
INV-110070,2025-07-17,C-246,SKU-00039,1,204.00,77.89,Newcastle,R-22,32.57
INV-110071,2025-10-10,C-297,SKU-00026,5,405.00,88.00,Perth,R-08,29.91
INV-110072,2025-06-02,C-250,SKU-00002,7,592.00,71.26,Perth,R-17,20.20
INV-110073,2024-04-14,C-101,SKU-00037,19,831.00,90.06,Newcastle,R-04,31.23
INV-110074,2025-08-24,C-228,SKU-00005,24,643.00,73.92,Perth,R-11,3.59
INV-110075,2025-07-21,C-013,SKU-00038,3,427.00,71.64,Perth,R-01,28.27
INV-110076,2024-05-22,C-274,SKU-00027,15,107.00,81.90,Newcastle,R-16,18.55
INV-110077,2024-05-24,C-328,SKU-00003,24,237.00,73.20,Newcastle,R-14,0.16
INV-110078,2025-12-10,C-315,SKU-00041,19,612.00,74.29,Brisbane,R-04,41.53
INV-110079,2024-08-14,C-257,SKU-00058,21,513.00,90.72,Brisbane,R-15,37.32
INV-110080,2024-10-03,C-103,SKU-00058,5,513.00,68.08,Sydney,R-01,28.72
INV-110081,2024-01-02,C-298,SKU-00052,19,834.00,71.63,Perth,R-27,19.45
INV-110082,2024-11-04,C-377,SKU-00039,19,204.00,90.44,Newcastle,R-23,16.87
INV-110083,2024-09-01,C-093,SKU-00033,9,111.00,76.68,Perth,R-01,25.89
INV-110084,2025-11-19,C-124,SKU-00057,16,143.00,86.40,Adelaide,R-19,22.76
INV-110085,2024-04-23,C-136,SKU-00032,19,60.00,77.90,Sydney,R-11,24.04
INV-110086,2025-07-14,C-196,SKU-00049,9,840.00,87.39,Adelaide,R-01,14.49
INV-110087,2025-04-11,C-235,SKU-00022,16,477.00,81.28,Brisbane,R-28,39.34
INV-110088,2024-03-01,C-200,SKU-00031,12,336.00,71.88,Newcastle,R-07,5.77
INV-110089,2024-01-10,C-257,SKU-00050,14,201.00,74.62,Brisbane,R-11,6.91
INV-110090,2024-07-08,C-217,SKU-00006,23,428.00,78.72,Newcastle,R-22,12.51
INV-110091,2024-03-02,C-006,SKU-00051,18,246.00,81.72,Sydney,R-23,12.52
INV-110092,2024-02-27,C-140,SKU-00039,1,204.00,78.76,Sydney,R-11,19.03
INV-110093,2025-12-11,C-341,SKU-00046,11,711.00,81.62,Perth,R-07,9.84
INV-110094,2024-07-20,C-008,SKU-00020,3,702.00,77.13,Newcastle,R-02,11.38
INV-110095,2024-03-09,C-358,SKU-00028,18,722.00,75.06,Melbourne,R-01,14.47
INV-110096,2024-10-20,C-041,SKU-00039,12,204.00,76.08,Adelaide,R-08,28.95
INV-110097,2025-08-28,C-256,SKU-00038,24,427.00,70.32,Sydney,R-03,44.89
INV-110098,2024-10-23,C-386,SKU-00051,16,246.00,86.40,Brisbane,R-21,13.75
INV-110099,2025-03-10,C-308,SKU-00020,18,702.00,73.26,Melbourne,R-23,18.67
INV-110100,2024-10-27,C-228,SKU-00006,24,428.00,81.92,Perth,R-09,39.19
INV-110101,2024-09-25,C-071,SKU-00017,2,69.00,77.80,Brisbane,R-24,42.34
INV-110102,2025-11-17,C-392,SKU-00051,8,246.00,80.00,Sydney,R-05,43.83
INV-110103,2024-09-01,C-300,SKU-00049,11,840.00,71.83,Brisbane,R-20,14.95
INV-110104,2025-09-02,C-199,SKU-00020,5,702.00,72.90,Newcastle,R-12,25.42
INV-110105,2024-10-02,C-405,SKU-00045,16,841.00,84.00,Brisbane,R-08,20.44
INV-110106,2024-08-20,C-325,SKU-00018,18,268.00,75.78,Sydney,R-12,23.56
INV-110107,2024-08-12,C-299,SKU-00035,4,571.00,70.40,Brisbane,R-18,39.40
INV-110108,2024-07-21,C-154,SKU-00009,8,761.00,74.40,Newcastle,R-07,39.04
INV-110109,2024-05-05,C-120,SKU-00057,16,143.00,75.04,Adelaide,R-22,20.38
INV-110110,2025-04-08,C-269,SKU-00014,5,632.00,78.02,Newcastle,R-14,7.53
INV-110111,2025-12-23,C-194,SKU-00055,23,703.00,79.35,Brisbane,R-01,1.20
INV-110112,2025-01-28,C-222,SKU-00039,1,204.00,76.13,Melbourne,R-24,26.85
INV-110113,2024-08-09,C-064,SKU-00050,23,201.00,70.61,Newcastle,R-02,8.57
INV-110114,2024-05-19,C-166,SKU-00005,5,643.00,73.60,Adelaide,R-21,13.86
INV-110115,2025-02-21,C-404,SKU-00011,7,62.00,75.11,Adelaide,R-02,32.00
INV-110116,2024-04-24,C-072,SKU-00017,13,69.00,84.76,Perth,R-15,0.49
INV-110117,2025-06-24,C-293,SKU-00057,13,143.00,83.72,Adelaide,R-22,31.63
INV-110118,2025-04-02,C-043,SKU-00048,9,553.00,70.74,Brisbane,R-20,33.55
INV-110119,2025-05-19,C-187,SKU-00012,4,822.00,80.12,Brisbane,R-03,20.60
INV-110120,2025-11-03,C-094,SKU-00023,5,115.00,74.57,Adelaide,R-03,39.34
INV-110121,2025-01-19,C-341,SKU-00004,7,340.00,78.61,Perth,R-23,17.32
INV-110122,2025-08-03,C-234,SKU-00011,15,62.00,80.55,Adelaide,R-27,20.04
INV-110123,2025-12-16,C-368,SKU-00004,9,340.00,75.33,Sydney,R-03,43.81
INV-110124,2024-08-20,C-258,SKU-00020,20,702.00,82.00,Perth,R-16,32.03
INV-110125,2025-11-20,C-233,SKU-00036,16,224.00,71.36,Sydney,R-11,21.61
INV-110126,2024-02-24,C-392,SKU-00015,13,332.00,89.18,Sydney,R-03,4.04
INV-110127,2024-02-19,C-246,SKU-00020,19,702.00,82.46,Newcastle,R-20,7.42
INV-110128,2024-05-16,C-260,SKU-00016,12,574.00,83.16,Sydney,R-08,1.17
INV-110129,2024-09-09,C-309,SKU-00052,14,834.00,84.14,Adelaide,R-07,10.23
INV-110130,2025-08-11,C-148,SKU-00050,3,201.00,77.03,Melbourne,R-20,12.67
INV-110131,2024-04-27,C-233,SKU-00019,22,357.00,71.94,Sydney,R-13,22.43
INV-110132,2025-07-16,C-023,SKU-00030,18,439.00,88.92,Perth,R-22,41.82
INV-110133,2024-11-20,C-074,SKU-00043,15,320.00,71.70,Adelaide,R-11,7.26
INV-110134,2024-06-20,C-292,SKU-00040,13,257.00,84.11,Perth,R-22,21.30
INV-110135,2024-02-23,C-301,SKU-00033,16,111.00,89.44,Melbourne,R-09,44.03
INV-110136,2025-06-17,C-106,SKU-00001,1,569.00,77.48,Sydney,R-27,41.89
INV-110137,2025-08-20,C-276,SKU-00023,23,115.00,77.74,Perth,R-27,7.29
INV-110138,2025-07-26,C-276,SKU-00051,14,246.00,80.08,Perth,R-08,16.69
INV-110139,2025-09-14,C-133,SKU-00023,19,115.00,79.80,Brisbane,R-05,2.52
INV-110140,2024-07-17,C-041,SKU-00040,13,257.00,68.17,Adelaide,R-08,12.51
INV-110141,2024-05-01,C-111,SKU-00009,7,761.00,80.22,Adelaide,R-13,25.87
INV-110142,2024-04-21,C-352,SKU-00018,7,268.00,89.60,Melbourne,R-20,11.99
INV-110143,2024-07-11,C-394,SKU-00008,19,232.00,74.29,Adelaide,R-03,7.67
INV-110144,2025-05-17,C-295,SKU-00010,12,27.00,72.72,Perth,R-24,12.71
INV-110145,2025-04-05,C-193,SKU-00022,19,477.00,70.68,Brisbane,R-25,28.89
INV-110146,2024-05-07,C-149,SKU-00018,5,268.00,70.40,Perth,R-18,31.79
INV-110147,2024-09-09,C-336,SKU-00026,21,405.00,73.71,Perth,R-22,38.27
INV-110148,2024-07-01,C-053,SKU-00056,17,481.00,86.70,Perth,R-05,20.13
INV-110149,2024-01-13,C-196,SKU-00019,18,357.00,76.86,Adelaide,R-07,26.97
INV-110150,2025-07-16,C-271,SKU-00049,6,840.00,71.10,Brisbane,R-28,14.06
INV-110151,2024-02-22,C-143,SKU-00058,22,513.00,81.40,Adelaide,R-05,24.73
INV-110152,2025-08-12,C-304,SKU-00006,23,428.00,90.85,Melbourne,R-07,39.06
INV-110153,2024-04-16,C-404,SKU-00018,9,268.00,80.19,Adelaide,R-08,9.94
INV-110154,2024-04-12,C-332,SKU-00041,18,612.00,72.90,Perth,R-13,22.76
INV-110155,2025-10-24,C-380,SKU-00053,19,589.00,70.49,Adelaide,R-27,25.18
INV-110156,2024-04-15,C-375,SKU-00005,24,643.00,88.32,Newcastle,R-20,19.43
INV-110157,2025-12-08,C-221,SKU-00009,13,761.00,83.20,Newcastle,R-16,9.43
INV-110158,2024-12-17,C-252,SKU-00053,7,589.00,75.60,Brisbane,R-13,33.13
INV-110159,2024-04-10,C-291,SKU-00048,9,553.00,79.29,Melbourne,R-04,18.84
INV-110160,2025-12-06,C-218,SKU-00027,22,107.00,78.94,Newcastle,R-19,0.91
INV-110161,2025-07-26,C-004,SKU-00049,4,840.00,82.16,Perth,R-03,19.01
INV-110162,2025-05-05,C-161,SKU-00034,10,214.00,76.50,Perth,R-15,21.70
INV-110163,2024-07-20,C-194,SKU-00046,13,711.00,80.08,Brisbane,R-11,34.86
INV-110164,2024-07-01,C-308,SKU-00025,23,345.00,76.82,Melbourne,R-25,11.39
INV-110165,2024-08-26,C-374,SKU-00008,14,232.00,90.02,Newcastle,R-05,3.26
INV-110166,2025-06-05,C-209,SKU-00005,7,643.00,75.88,Newcastle,R-08,21.34
INV-110167,2025-03-01,C-371,SKU-00017,14,69.00,76.86,Adelaide,R-26,41.44
INV-110168,2024-02-24,C-409,SKU-00021,8,453.00,78.24,Sydney,R-13,29.47
INV-110169,2024-02-14,C-074,SKU-00009,20,761.00,90.00,Adelaide,R-22,33.96
INV-110170,2025-02-01,C-064,SKU-00044,17,183.00,74.76,Newcastle,R-26,29.54
INV-110171,2025-04-07,C-158,SKU-00051,2,246.00,72.20,Melbourne,R-05,37.54
INV-110172,2024-02-17,C-205,SKU-00030,15,439.00,71.55,Sydney,R-13,27.70
INV-110173,2025-05-21,C-016,SKU-00002,5,592.00,90.30,Brisbane,R-05,13.22
INV-110174,2024-05-27,C-339,SKU-00033,13,111.00,81.12,Adelaide,R-27,18.86
INV-110175,2025-10-01,C-286,SKU-00025,4,345.00,71.88,Brisbane,R-05,6.83
INV-110176,2025-08-12,C-116,SKU-00025,11,345.00,76.56,Sydney,R-15,44.64
INV-110177,2024-12-09,C-368,SKU-00005,9,643.00,87.21,Sydney,R-15,0.43
INV-110178,2025-12-25,C-059,SKU-00058,3,513.00,79.29,Perth,R-10,2.21
INV-110179,2025-12-28,C-324,SKU-00057,16,143.00,75.20,Newcastle,R-11,15.72
INV-110180,2025-07-04,C-223,SKU-00032,9,60.00,68.72,Sydney,R-15,34.40
INV-110181,2024-04-06,C-362,SKU-00029,24,291.00,70.80,Perth,R-24,29.09
INV-110182,2024-04-06,C-172,SKU-00014,2,632.00,74.96,Newcastle,R-06,32.99
INV-110183,2025-10-18,C-334,SKU-00051,14,246.00,90.30,Brisbane,R-28,16.68
INV-110184,2025-11-06,C-009,SKU-00020,13,702.00,74.49,Brisbane,R-04,40.22
INV-110185,2025-05-24,C-198,SKU-00056,2,481.00,70.54,Melbourne,R-15,16.17
INV-110186,2024-04-14,C-047,SKU-00046,1,711.00,70.79,Perth,R-26,44.19
INV-110187,2025-05-11,C-287,SKU-00002,16,592.00,79.20,Melbourne,R-22,10.29
INV-110188,2024-09-19,C-214,SKU-00022,1,477.00,78.43,Perth,R-12,1.30
INV-110189,2024-07-08,C-051,SKU-00001,11,569.00,72.16,Newcastle,R-26,30.83
INV-110190,2024-12-01,C-125,SKU-00014,4,632.00,72.75,Brisbane,R-15,15.82
INV-110191,2024-04-06,C-228,SKU-00001,5,569.00,72.20,Perth,R-16,30.65
INV-110192,2025-02-24,C-025,SKU-00052,20,834.00,81.80,Brisbane,R-16,11.90
INV-110193,2025-10-04,C-350,SKU-00009,16,761.00,90.72,Perth,R-27,36.66
INV-110194,2024-09-27,C-420,SKU-00035,15,571.00,70.50,Perth,R-16,26.96
INV-110195,2024-10-25,C-325,SKU-00038,10,427.00,72.70,Sydney,R-16,35.67
INV-110196,2024-02-09,C-084,SKU-00013,8,52.00,76.24,Perth,R-15,5.74
INV-110197,2024-01-01,C-235,SKU-00057,21,143.00,72.87,Brisbane,R-10,29.92
INV-110198,2025-02-04,C-365,SKU-00036,8,224.00,89.20,Adelaide,R-23,0.94
INV-110199,2025-01-15,C-308,SKU-00009,12,761.00,87.24,Melbourne,R-16,2.12
INV-110200,2025-05-24,C-388,SKU-00045,1,841.00,68.41,Adelaide,R-10,7.60
INV-110201,2025-04-24,C-268,SKU-00039,5,204.00,74.65,Newcastle,R-25,40.70
INV-110202,2024-11-19,C-030,SKU-00011,19,62.00,72.58,Brisbane,R-18,25.19
INV-110203,2024-02-03,C-165,SKU-00042,12,292.00,76.80,Perth,R-08,43.19
INV-110204,2025-09-26,C-148,SKU-00034,6,214.00,81.54,Melbourne,R-21,16.82
INV-110205,2025-04-23,C-128,SKU-00005,9,643.00,88.47,Newcastle,R-05,5.61
INV-110206,2025-06-17,C-341,SKU-00029,9,291.00,90.45,Perth,R-15,25.20
INV-110207,2025-08-06,C-134,SKU-00014,19,632.00,87.59,Melbourne,R-24,28.26
INV-110208,2025-01-20,C-037,SKU-00048,23,553.00,70.38,Adelaide,R-20,16.43
INV-110209,2024-04-28,C-276,SKU-00010,19,27.00,74.48,Perth,R-08,20.19
INV-110210,2025-03-25,C-047,SKU-00046,14,711.00,67.10,Perth,R-10,41.73
INV-110211,2024-09-06,C-060,SKU-00049,22,840.00,88.22,Brisbane,R-24,11.28
INV-110212,2025-03-02,C-256,SKU-00033,19,111.00,70.87,Sydney,R-14,29.85
INV-110213,2024-01-15,C-224,SKU-00036,1,224.00,88.42,Sydney,R-07,16.04
INV-110214,2025-01-27,C-210,SKU-00002,13,592.00,79.95,Adelaide,R-07,11.16
INV-110215,2025-12-24,C-308,SKU-00054,18,714.00,74.70,Melbourne,R-21,28.79
INV-110216,2025-11-14,C-243,SKU-00041,9,612.00,73.98,Melbourne,R-21,20.86
INV-110217,2025-12-06,C-357,SKU-00058,13,513.00,70.33,Newcastle,R-13,11.50
INV-110218,2024-12-07,C-373,SKU-00035,6,571.00,78.18,Newcastle,R-24,12.12
INV-110219,2024-04-06,C-220,SKU-00001,8,569.00,86.48,Adelaide,R-19,28.09
INV-110220,2024-02-25,C-239,SKU-00004,20,340.00,65.87,Perth,R-18,1.76
INV-110221,2025-01-17,C-414,SKU-00024,11,208.00,77.55,Melbourne,R-15,6.40
INV-110222,2024-05-17,C-299,SKU-00028,9,722.00,85.05,Brisbane,R-11,34.82
INV-110223,2025-08-12,C-174,SKU-00013,8,52.00,83.84,Brisbane,R-14,21.78
INV-110224,2025-07-26,C-352,SKU-00038,4,427.00,73.24,Melbourne,R-07,20.31
INV-110225,2024-09-07,C-296,SKU-00023,16,115.00,87.04,Newcastle,R-23,16.90
INV-110226,2025-05-23,C-054,SKU-00037,1,831.00,70.37,Brisbane,R-03,43.82
